x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    1.6936936937E-01,    0.0000000000E+00,    0.0000000000E+00,    4.6726566987E-02,    1.8684969503E-01,    4.6803380377E-01,    3.2603600551E-01,    5.0376588956E+00,    3.7018622506E+00,    2.1789328544E+00,    1.8684969503E-01,    4.6726566987E-02,    0.0000000000E+00,   0.0000000000000000     
    1.7252252252E-01,    0.0000000000E+00,    0.0000000000E+00,    4.4450240729E-02,    1.7913117221E-01,    4.4947269601E-01,    3.1283371231E-01,    4.8314916973E+00,    3.6409367341E+00,    2.1266095866E+00,    1.7913117221E-01,    4.4450240729E-02,    0.0000000000E+00,   0.0000000000000000     
    1.7567567568E-01,    0.0000000000E+00,    0.0000000000E+00,    4.2299438321E-02,    1.7179713640E-01,    4.3172300759E-01,    3.0036587278E-01,    4.6351742944E+00,    3.5815640640E+00,    2.0759980941E+00,    1.7179713640E-01,    4.2299438321E-02,    0.0000000000E+00,   0.0000000000000000     
    1.7882882883E-01,    0.0000000000E+00,    0.0000000000E+00,    4.0266734354E-02,    1.6482584283E-01,    4.1474533659E-01,    2.8858540370E-01,    4.4481689066E+00,    3.5236674175E+00,    2.0270196421E+00,    1.6482584283E-01,    4.0266734354E-02,    0.0000000000E+00,   0.0000000000000000     
    1.8198198198E-01,    0.0000000000E+00,    0.0000000000E+00,    3.8344703420E-02,    1.5819554671E-01,    3.9850028108E-01,    2.7744522189E-01,    4.2699377536E+00,    3.4671699717E+00,    1.9795954958E+00,    1.5819554671E-01,    3.8344703420E-02,    0.0000000000E+00,   0.0000000000000000     
    1.8513513514E-01,    0.0000000000E+00,    0.0000000000E+00,    3.6524700771E-02,    1.5188099549E-01,    3.8294241102E-01,    2.6689034771E-01,    4.0998569808E+00,    3.4119825571E+00,    1.9336354163E+00,    1.5188099549E-01,    3.6524700771E-02,    0.0000000000E+00,   0.0000000000000000     
    1.8828828829E-01,    0.0000000000E+00,    0.0000000000E+00,    3.4790934208E-02,    1.4583637498E-01,    3.6799096129E-01,    2.5681951466E-01,    3.9367981878E+00,    3.3579436316E+00,    1.8889817297E+00,    1.4583637498E-01,    3.4790934208E-02,    0.0000000000E+00,   0.0000000000000000     
    1.9144144144E-01,    0.0000000000E+00,    0.0000000000E+00,    3.3148106513E-02,    1.4007483051E-01,    3.5366648853E-01,    2.4726418166E-01,    3.7810797355E+00,    3.3050991784E+00,    1.8456701285E+00,    1.4007483051E-01,    3.3148106513E-02,    0.0000000000E+00,   0.0000000000000000     
    1.9459459459E-01,    0.0000000000E+00,    0.0000000000E+00,    3.1591215378E-02,    1.3458158800E-01,    3.3994156998E-01,    2.3819295750E-01,    3.6323348925E+00,    3.2533969102E+00,    1.8036447395E+00,    1.3458158800E-01,    3.1591215378E-02,    0.0000000000E+00,   0.0000000000000000     
    1.9774774775E-01,    0.0000000000E+00,    0.0000000000E+00,    3.0115258494E-02,    1.2934187339E-01,    3.2678878285E-01,    2.2957445097E-01,    3.4901969276E+00,    3.2027845395E+00,    1.7628496894E+00,    1.2934187339E-01,    3.0115258494E-02,    0.0000000000E+00,   0.0000000000000000     
    2.0090090090E-01,    0.0000000000E+00,    0.0000000000E+00,    2.8715233551E-02,    1.2434091261E-01,    3.1418070440E-01,    2.2137727086E-01,    3.3542991094E+00,    3.1532097791E+00,    1.7232291050E+00,    1.2434091261E-01,    2.8715233551E-02,    0.0000000000E+00,   0.0000000000000000     
    2.0405405405E-01,    0.0000000000E+00,    0.0000000000E+00,    2.7380300419E-02,    1.1954714585E-01,    3.0206429802E-01,    2.1352949858E-01,    3.2238714670E+00,    3.1045591603E+00,    1.6846740005E+00,    1.1954714585E-01,    2.7380300419E-02,    0.0000000000E+00,   0.0000000000000000     
    2.0720720721E-01,    0.0000000000E+00,    0.0000000000E+00,    2.6110330597E-02,    1.1495981292E-01,    2.9043352511E-01,    2.0603357792E-01,    3.0988839208E+00,    3.0568314741E+00,    1.6471728445E+00,    1.1495981292E-01,    2.6110330597E-02,    0.0000000000E+00,   0.0000000000000000     
    2.1036036036E-01,    0.0000000000E+00,    0.0000000000E+00,    2.4904074280E-02,    1.1057492945E-01,    2.7927742724E-01,    1.9888416830E-01,    2.9792289388E+00,    3.0100137599E+00,    1.6107039043E+00,    1.1057492945E-01,    2.4904074280E-02,    0.0000000000E+00,   0.0000000000000000     
    2.1351351351E-01,    0.0000000000E+00,    0.0000000000E+00,    2.3758169493E-02,    1.0638243792E-01,    2.6857577872E-01,    1.9206126605E-01,    2.8646530936E+00,    2.9640709216E+00,    1.5752262305E+00,    1.0638243792E-01,    2.3758169493E-02,    0.0000000000E+00,   0.0000000000000000     
    2.1666666667E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2669254263E-02,    1.0237228077E-01,    2.5830835386E-01,    1.8554486749E-01,    2.7549029579E+00,    2.9189678627E+00,    1.5406988737E+00,    1.0237228077E-01,    2.2669254263E-02,    0.0000000000E+00,   0.0000000000000000     
    2.1981981982E-01,    0.0000000000E+00,    0.0000000000E+00,    2.1632643293E-02,    9.8530519171E-02,    2.4844806278E-01,    1.7930635194E-01,    2.6496295339E+00,    2.8746555441E+00,    1.5070661985E+00,    9.8530519171E-02,    2.1632643293E-02,    0.0000000000E+00,   0.0000000000000000     
    2.2297297297E-01,    0.0000000000E+00,    0.0000000000E+00,    2.0642702976E-02,    9.4840432936E-02,    2.3896289667E-01,    1.7331092365E-01,    2.5484153369E+00,    2.8310749347E+00,    1.4742620457E+00,    9.4840432936E-02,    2.0642702976E-02,    0.0000000000E+00,   0.0000000000000000     
    2.2612612613E-01,    0.0000000000E+00,    0.0000000000E+00,    1.9700852197E-02,    9.1305986666E-02,    2.2985742851E-01,    1.6756971022E-01,    2.4513522134E+00,    2.7882413108E+00,    1.4422985224E+00,    9.1305986666E-02,    1.9700852197E-02,    0.0000000000E+00,   0.0000000000000000     
    2.2927927928E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8804728458E-02,    8.7920054248E-02,    2.2111661697E-01,    1.6206921624E-01,    2.3582589183E+00,    2.7461301068E+00,    1.4111457711E+00,    8.7920054248E-02,    1.8804728458E-02,    0.0000000000E+00,   0.0000000000000000     
    2.3243243243E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7951969259E-02,    8.4675509570E-02,    2.1272542072E-01,    1.5679594624E-01,    2.2689542061E+00,    2.7047167570E+00,    1.3807739343E+00,    8.4675509570E-02,    1.7951969259E-02,    0.0000000000E+00,   0.0000000000000000     
    2.3558558559E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7140212100E-02,    8.1565226517E-02,    2.0466879840E-01,    1.5173640479E-01,    2.1832568317E+00,    2.6639766959E+00,    1.3511531544E+00,    8.1565226517E-02,    1.7140212100E-02,    0.0000000000E+00,   0.0000000000000000     
    2.3873873874E-01,    0.0000000000E+00,    0.0000000000E+00,    1.6364953117E-02,    7.8575794859E-02,    1.9692059382E-01,    1.4686324580E-01,    2.1008311652E+00,    2.6238627097E+00,    1.3222304062E+00,    7.8575794859E-02,    1.6364953117E-02,    0.0000000000E+00,   0.0000000000000000     
    2.4189189189E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5624706967E-02,    7.5702662616E-02,    1.8947031858E-01,    1.4216864740E-01,    2.0215592012E+00,    2.5843595100E+00,    1.2939853223E+00,    7.5702662616E-02,    1.5624706967E-02,    0.0000000000E+00,   0.0000000000000000     
    2.4504504505E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4919432421E-02,    7.2945515749E-02,    1.8231497998E-01,    1.3765412845E-01,    1.9454270495E+00,    2.5454670822E+00,    1.2664131591E+00,    7.2945515749E-02,    1.4919432421E-02,    0.0000000000E+00,   0.0000000000000000     
    2.4819819820E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4247458026E-02,    7.0299256113E-02,    1.7544312361E-01,    1.3331066330E-01,    1.8723032870E+00,    2.5071681697E+00,    1.2394915358E+00,    7.0299256113E-02,    1.4247458026E-02,    0.0000000000E+00,   0.0000000000000000     
    2.5135135135E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3607112329E-02,    6.7758785567E-02,    1.6884329505E-01,    1.2912922629E-01,    1.8020564904E+00,    2.4694455157E+00,    1.2131980713E+00,    6.7758785567E-02,    1.3607112329E-02,    0.0000000000E+00,   0.0000000000000000     
    2.5450450450E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2996723880E-02,    6.5319005967E-02,    1.6250403987E-01,    1.2510079177E-01,    1.7345552364E+00,    2.4322818636E+00,    1.1875103846E+00,    6.5319005967E-02,    1.2996723880E-02,    0.0000000000E+00,   0.0000000000000000     
    2.5765765766E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2412554398E-02,    6.2968729941E-02,    1.5640272050E-01,    1.2120323719E-01,    1.6695174280E+00,    2.3956388291E+00,    1.1623821684E+00,    6.2968729941E-02,    1.2412554398E-02,    0.0000000000E+00,   0.0000000000000000     
    2.6081081081E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1854706850E-02,    6.0708087089E-02,    1.5053748352E-01,    1.1743878088E-01,    1.6069409989E+00,    2.3595172940E+00,    1.1378115830E+00,    6.0708087089E-02,    1.1854706850E-02,    0.0000000000E+00,   0.0000000000000000     
    2.6396396396E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1322626036E-02,    5.8535267941E-02,    1.4490291427E-01,    1.1380547059E-01,    1.5467759018E+00,    2.3239114121E+00,    1.1137891695E+00,    5.8535267941E-02,    1.1322626036E-02,    0.0000000000E+00,   0.0000000000000000     
    2.6711711712E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0815118156E-02,    5.6446581601E-02,    1.3949014281E-01,    1.1029730743E-01,    1.4889255351E+00,    2.2888088093E+00,    1.0902980765E+00,    5.6446581601E-02,    1.0815118156E-02,    0.0000000000E+00,   0.0000000000000000     
    2.7027027027E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0330989412E-02,    5.4438337174E-02,    1.3429029920E-01,    1.0690829249E-01,    1.4332932969E+00,    2.2541971117E+00,    1.0673214523E+00,    5.4438337174E-02,    1.0330989412E-02,    0.0000000000E+00,   0.0000000000000000     
    2.7342342342E-01,    0.0000000000E+00,    0.0000000000E+00,    9.8690460024E-03,    5.2506843767E-02,    1.2929451347E-01,    1.0363242688E-01,    1.3797825853E+00,    2.2200639451E+00,    1.0448424454E+00,    5.2506843767E-02,    9.8690460024E-03,    0.0000000000E+00,   0.0000000000000000     
    2.7657657658E-01,    0.0000000000E+00,    0.0000000000E+00,    9.4264364753E-03,    5.0643515883E-02,    1.2448463247E-01,    1.0045353797E-01,    1.3281760663E+00,    2.1863798819E+00,    1.0228245216E+00,    5.0643515883E-02,    9.4264364753E-03,    0.0000000000E+00,   0.0000000000000000     
    2.7972972973E-01,    0.0000000000E+00,    0.0000000000E+00,    9.0035753395E-03,    4.8849411523E-02,    1.1986079310E-01,    9.7375497756E-02,    1.2784942763E+00,    2.1531490940E+00,    1.0012699262E+00,    4.8849411523E-02,    9.0035753395E-03,    0.0000000000E+00,   0.0000000000000000     
    2.8288288288E-01,    0.0000000000E+00,    0.0000000000E+00,    8.5999257787E-03,    4.7122779685E-02,    1.1541780467E-01,    9.4396339517E-02,    1.2306884638E+00,    2.1203659664E+00,    9.8016960865E-01,    4.7122779685E-02,    8.5999257787E-03,    0.0000000000E+00,   0.0000000000000000     
    2.8603603604E-01,    0.0000000000E+00,    0.0000000000E+00,    8.2146307956E-03,    4.5460923956E-02,    1.1114868338E-01,    9.1512131460E-02,    1.1846865573E+00,    2.0880215898E+00,    9.5951071655E-01,    4.5460923956E-02,    8.2146307956E-03,    0.0000000000E+00,   0.0000000000000000     
    2.8918918919E-01,    0.0000000000E+00,    0.0000000000E+00,    7.8468333924E-03,    4.3861147926E-02,    1.0704644544E-01,    8.8718941784E-02,    1.1404164855E+00,    2.0561070553E+00,    9.3928039754E-01,    4.3861147926E-02,    7.8468333924E-03,    0.0000000000E+00,   0.0000000000000000     
    2.9234234234E-01,    0.0000000000E+00,    0.0000000000E+00,    7.4956765715E-03,    4.2320755183E-02,    1.0310410705E-01,    8.6012838693E-02,    1.0978061769E+00,    2.0246134537E+00,    9.1946579925E-01,    4.2320755183E-02,    7.4956765715E-03,    0.0000000000E+00,   0.0000000000000000     
    2.9549549550E-01,    0.0000000000E+00,    0.0000000000E+00,    7.1591927033E-03,    4.0833709036E-02,    9.9307089263E-02,    8.3384081211E-02,    1.0566979403E+00,    1.9935210600E+00,    9.0003943076E-01,    4.0833709036E-02,    7.1591927033E-03,    0.0000000000E+00,   0.0000000000000000     
    2.9864864865E-01,    0.0000000000E+00,    0.0000000000E+00,    6.8375382592E-03,    3.9400361130E-02,    9.5655338994E-02,    8.0834038504E-02,    1.0170978337E+00,    1.9628308348E+00,    8.8100179761E-01,    3.9400361130E-02,    6.8375382592E-03,    0.0000000000E+00,   0.0000000000000000     
    3.0180180180E-01,    0.0000000000E+00,    0.0000000000E+00,    6.5303534302E-03,    3.8019510374E-02,    9.2145272520E-02,    7.8361379324E-02,    9.7897211430E-01,    1.9325387110E+00,    8.6234660057E-01,    3.8019510374E-02,    6.5303534302E-03,    0.0000000000E+00,   0.0000000000000000     
    3.0495495495E-01,    0.0000000000E+00,    0.0000000000E+00,    6.2370074690E-03,    3.6689140813E-02,    8.8771453282E-02,    7.5963355279E-02,    9.4226615262E-01,    1.9026379828E+00,    8.4406396934E-01,    3.6689140813E-02,    6.2370074690E-03,    0.0000000000E+00,   0.0000000000000000     
    3.0810810811E-01,    0.0000000000E+00,    0.0000000000E+00,    5.9568696283E-03,    3.5407236497E-02,    8.5528444724E-02,    7.3637217976E-02,    9.0692531907E-01,    1.8731219446E+00,    8.2614403362E-01,    3.5407236497E-02,    5.9568696283E-03,    0.0000000000E+00,   0.0000000000000000     
    3.1126126126E-01,    0.0000000000E+00,    0.0000000000E+00,    5.6893091609E-03,    3.4171781471E-02,    8.2410810289E-02,    7.1380219020E-02,    8.7289498409E-01,    1.8439838907E+00,    8.0857692311E-01,    3.4171781471E-02,    5.6893091609E-03,    0.0000000000E+00,   0.0000000000000000     
    3.1441441441E-01,    0.0000000000E+00,    0.0000000000E+00,    5.4330014164E-03,    3.2978667732E-02,    7.9408183367E-02,    6.9186174426E-02,    8.4006695282E-01,    1.8152109150E+00,    7.9134350975E-01,    3.2978667732E-02,    5.4330014164E-03,    0.0000000000E+00,   0.0000000000000000     
    3.1756756757E-01,    0.0000000000E+00,    0.0000000000E+00,    5.1877506514E-03,    3.1827190823E-02,    7.6518218024E-02,    6.7054489554E-02,    8.0842017547E-01,    1.7868001988E+00,    7.7443972689E-01,    3.1827190823E-02,    5.1877506514E-03,    0.0000000000E+00,   0.0000000000000000     
    3.2072072072E-01,    0.0000000000E+00,    0.0000000000E+00,    4.9534554079E-03,    3.0716930547E-02,    7.3739238200E-02,    6.4985036584E-02,    7.7794088050E-01,    1.7587497657E+00,    7.5786276575E-01,    3.0716930547E-02,    4.9534554079E-03,    0.0000000000E+00,   0.0000000000000000     
    3.2387387387E-01,    0.0000000000E+00,    0.0000000000E+00,    4.7296513208E-03,    2.9646372580E-02,    7.1066989453E-02,    6.2975890899E-02,    7.4858728208E-01,    1.7310543965E+00,    7.4160497585E-01,    2.9646372580E-02,    4.7296513208E-03,    0.0000000000E+00,   0.0000000000000000     
    3.2702702703E-01,    0.0000000000E+00,    0.0000000000E+00,    4.5158740249E-03,    2.8614002594E-02,    6.8497217338E-02,    6.1025127884E-02,    7.2031759436E-01,    1.7037088723E+00,    7.2565870666E-01,    2.8614002594E-02,    4.5158740249E-03,    0.0000000000E+00,   0.0000000000000000     
    3.3018018018E-01,    0.0000000000E+00,    0.0000000000E+00,    4.3116591551E-03,    2.7618306265E-02,    6.6025667412E-02,    5.9130822924E-02,    6.9309003152E-01,    1.6767079739E+00,    7.1001630771E-01,    2.7618306265E-02,    4.3116591551E-03,    0.0000000000E+00,   0.0000000000000000     
    3.3333333333E-01,    0.0000000000E+00,    0.0000000000E+00,    4.1162183033E-03,    2.6656783601E-02,    6.3645514398E-02,    5.7289659667E-02,    6.6683707773E-01,    1.6500436125E+00,    6.9466556374E-01,    2.6656783601E-02,    4.1162183033E-03,    0.0000000000E+00,   0.0000000000000000     
    3.3648648649E-01,    0.0000000000E+00,    0.0000000000E+00,    3.9289964023E-03,    2.5727644384E-02,    6.1351784256E-02,    5.5499323942E-02,    6.4150974517E-01,    1.6237097658E+00,    6.7959754655E-01,    2.5727644384E-02,    3.9289964023E-03,    0.0000000000E+00,   0.0000000000000000     
    3.3963963964E-01,    0.0000000000E+00,    0.0000000000E+00,    3.7501092462E-03,    2.4831138995E-02,    5.9144825305E-02,    5.3760382861E-02,    6.1711231432E-01,    1.5977063527E+00,    6.6481277824E-01,    2.4831138995E-02,    3.7501092462E-03,    0.0000000000E+00,   0.0000000000000000     
    3.4279279279E-01,    0.0000000000E+00,    0.0000000000E+00,    3.5792122396E-03,    2.3966117421E-02,    5.7021333309E-02,    5.2071426211E-02,    5.9361250943E-01,    1.5720292149E+00,    6.5030529546E-01,    2.3966117421E-02,    3.5792122396E-03,    0.0000000000E+00,   0.0000000000000000     
    3.4594594595E-01,    0.0000000000E+00,    0.0000000000E+00,    3.4159607874E-03,    2.3131429648E-02,    5.4978004033E-02,    5.0431043775E-02,    5.7097805474E-01,    1.5466741940E+00,    6.3606913490E-01,    2.3131429648E-02,    3.4159607874E-03,    0.0000000000E+00,   0.0000000000000000     
    3.4909909910E-01,    0.0000000000E+00,    0.0000000000E+00,    3.2600102942E-03,    2.2325925662E-02,    5.3011533242E-02,    4.8837825338E-02,    5.4917667449E-01,    1.5216371317E+00,    6.2209833322E-01,    2.2325925662E-02,    3.2600102942E-03,    0.0000000000E+00,   0.0000000000000000     
    3.5225225225E-01,    0.0000000000E+00,    0.0000000000E+00,    3.1109713363E-03,    2.1548318300E-02,    5.1118223035E-02,    4.7290205367E-02,    5.2817246934E-01,    1.4969135173E+00,    6.0838629076E-01,    2.1548318300E-02,    3.1109713363E-03,    0.0000000000E+00,   0.0000000000000000     
    3.5540540541E-01,    0.0000000000E+00,    0.0000000000E+00,    2.9679998999E-03,    2.0795929628E-02,    4.9290383487E-02,    4.5785043298E-02,    5.0789279455E-01,    1.4724952671E+00,    5.9491995514E-01,    2.0795929628E-02,    2.9679998999E-03,    0.0000000000E+00,   0.0000000000000000     
